soma_jogador,carta_dealer,as_utilizavel,true_count,q_hit,q_stick,melhor_acao
12,5,1,1,0.14914006988200643,-0.09975625,hit
12,5,1,2,0.18791379159102517,0.05485391021121297,hit
12,6,0,-2,-0.09789609225156938,-0.2735416193937728,hit
12,6,0,-1,-0.20373750804732307,-0.3903560564639319,hit
12,6,0,0,-0.3226302415529038,-0.12108666755088988,stick
12,6,0,1,-0.5104942359181686,-0.34439827629695696,stick
12,6,0,2,-0.07208701101970784,-0.4295073571959648,hit
12,6,1,-2,0.194453775593995,-0.03544624585169814,hit
12,6,1,-1,0.2031978091059801,-0.074658109375,hit
12,6,1,0,0.14094006937627512,-0.08731497957650414,hit
12,6,1,1,0.11080897307995564,-0.0447684375,hit
12,6,1,2,0.07576360404337772,-0.09767639512337914,hit
12,7,0,-2,-0.3591715692868828,-0.4718343572621382,hit
12,7,0,-1,0.055233907309527416,-0.6645947817252841,hit
12,7,0,0,-0.14579012562917937,-0.5141961984928795,hit
12,7,0,1,-0.2490624513818915,-0.6129977641269866,hit
12,7,0,2,-0.23449473799326181,-0.49318316759138336,hit
12,7,1,-2,0.28605380380996154,-0.09820358856901099,hit
12,7,1,-1,0.053355411460894515,-0.0474343420116211,hit
12,7,1,0,0.2144213688883999,-0.31427982297049495,hit
12,7,1,1,0.2590079049458763,-0.042625,hit
12,7,1,2,0.21791461455722108,-0.142625,hit
12,8,0,-2,-0.44120152425732373,-0.6508962277659771,hit
12,8,0,-1,-0.17368450696787258,-0.5771245051554714,hit
12,8,0,0,-0.21476008104775576,-0.5635255614645159,hit
12,8,0,1,-0.18034983730851462,-0.7492942374324073,hit
12,8,0,2,-0.11524725616015893,-0.4687492593893298,hit
12,8,1,-2,0.08220785054921133,-0.15170922969833495,hit
12,8,1,-1,0.24988516882535924,-0.18558871379970215,hit
12,8,1,0,-0.04076131433382746,-0.2997662184135252,hit
12,8,1,1,0.0017719673787955342,-0.23657956871093755,hit
12,8,1,2,0.12397517337489432,-0.3064061709014871,hit
12,9,0,-2,-0.2361962245924607,-0.5669568993414734,hit
12,9,0,-1,-0.4176516034631523,-0.7800548844677078,hit
12,9,0,0,-0.43421507062588416,-0.47450243159610056,hit
12,9,0,1,-0.24534393628201873,-0.7122245041781496,hit
12,9,0,2,-0.35500297425751143,-0.4488916255357536,hit
12,9,1,-2,0.005530116633156213,-0.29168582259432413,hit
12,9,1,-1,0.05130993474316918,-0.21351922508451196,hit
12,9,1,0,-0.08340649297763722,-0.32684424268048234,hit
12,9,1,1,-0.07401121643989833,-0.09524375,hit
12,9,1,2,-0.009492431532084946,-0.14053722946764383,hit
12,10,0,-2,-0.5546608515916887,-0.75032964429377,hit
12,10,0,-1,-0.5312489730485892,-0.645528692987536,hit
12,10,0,0,-0.35205134633175694,-0.5537592687714352,hit
12,10,0,1,-0.49884754637428136,-0.7315676367420285,hit
12,10,0,2,-0.5272300373796468,-0.663603441521299,hit
12,10,1,-2,-0.20268959237964423,-0.8309929061350927,hit
12,10,1,-1,-0.15132727387424239,-0.37049792103037454,hit
12,10,1,0,-0.23542511460531274,-0.2888251599784175,hit
12,10,1,1,-0.1505482150948901,-0.3102946673239829,hit
12,10,1,2,-0.17250558037378907,-0.40414930225813933,hit
13,1,0,-2,-0.6226748189157706,-0.7645328534825774,hit
13,1,0,-1,-0.5227530478605746,-0.8808190759351978,hit
13,1,0,0,-0.6630686423641314,-0.8014022265146709,hit
13,1,0,1,-0.634254923465044,-0.8654711469517805,hit
13,1,0,2,-0.4543647462038435,-0.7853754090309537,hit
13,1,1,-2,-0.30860716548812983,-0.6016776621509767,hit
13,1,1,-1,-0.37621391618304917,-0.40974963742439646,hit
13,1,1,0,-0.4200791423887035,-0.5105721191844337,hit
13,1,1,1,-0.25119960851240763,-0.30626306076162113,hit
13,1,1,2,-0.24588715872073094,-0.5369088974646924,hit
13,2,0,-2,-0.4019206645792719,-0.3344009988308629,stick
13,2,0,-1,-0.4104183555023631,-0.3869207289636047,stick
13,2,0,0,-0.6076546577373748,-0.2408501945869051,stick
13,2,0,1,-0.40013037162854,-0.677084444598953,hit
13,2,0,2,-0.389729514223489,-0.5855010809544511,hit
13,2,1,-2,0.09031773839020171,-0.5507971818764941,hit
13,2,1,-1,0.1842499042293418,-0.08896125953066977,hit
13,2,1,0,0.12521286109051782,-0.13861921528482732,hit
13,2,1,1,0.01941224842695665,-0.1404815625,hit
13,2,1,2,0.08926375199779141,-0.1943118108617421,hit
13,3,0,-2,-0.17124503094851326,-0.5562887326467695,hit
13,3,0,-1,-0.5071012663817394,-0.5665282255725717,hit
13,3,0,0,-0.26021852656025724,-0.5974030945121876,hit
13,3,0,1,-0.2946403820051495,-0.6300074941627611,hit
13,3,0,2,-0.31785345120859465,-0.5128877067038757,hit
13,3,1,-2,0.11659737093425543,-0.10177842190030932,hit
13,3,1,-1,0.06727218694094295,-0.13713812466352512,hit
13,3,1,0,0.05968970046240381,-0.3320266419314638,hit
13,3,1,1,-0.09607186318667707,-0.10539562617800052,hit
13,3,1,2,0.04205511405852422,-0.12097280726588475,hit
13,4,0,-2,-0.2620446920552415,-0.41236930653072906,hit
13,4,0,-1,-0.32123296351735864,-0.4070107909425109,hit
13,4,0,0,-0.23426521351749538,-0.38604744232457305,hit
13,4,0,1,-0.38604522514362327,-0.12303603576843156,stick
13,4,0,2,-0.08018256038377544,-0.5898452852809446,hit
13,4,1,-2,0.06613862653588747,-0.04816386989150647,hit
13,4,1,-1,0.16005086998666987,-0.159564090492147,hit
13,4,1,0,0.12728817246730456,-0.22689111284873134,hit
13,4,1,1,-0.005790315812724531,-0.222692390209636,hit
13,4,1,2,0.16641525182328873,-0.35280337410897034,hit
13,5,0,-2,-0.39490159516762363,-0.39832756894434873,hit
13,5,0,-1,-0.46014491021935144,-0.3971664033156115,stick
13,5,0,0,-0.4928627142421866,-0.19256872055234672,stick
13,5,0,1,-0.4962336433524128,-0.3517522285710512,stick
13,5,0,2,-0.14674210546498395,-0.4674412277381116,hit
13,5,1,-2,0.1386368254997932,-0.07550921296234,hit
13,5,1,-1,0.16278779329762433,-0.10792424777038795,hit
13,5,1,0,0.08294103165811231,-0.06752433763474797,hit
13,5,1,1,0.098550408341426,-0.11464695091640875,hit
13,5,1,2,0.1089504553004824,-0.03730100040698284,hit
13,6,0,-2,-0.4486288195713033,0.02310581374421975,stick
13,6,0,-1,-0.09441749104970146,-0.5483854035037828,hit
13,6,0,0,-0.25809881151543307,-0.3169039562090352,hit
13,6,0,1,-0.4566718478904041,-0.3708019234824645,stick
13,6,0,2,-0.36573097934109344,0.056064530536989156,stick
13,6,1,-2,0.1499861698110876,-0.10661531178737577,hit
13,6,1,-1,0.19021530127641256,0.024486062371203696,hit
13,6,1,0,0.16092569005986507,0.02193644178360616,hit
13,6,1,1,0.05384346241689936,-0.1418460090859148,hit
13,6,1,2,0.22184748820215086,-0.0568365181793156,hit
13,7,0,-2,-0.3085286895678342,-0.6361089289392028,hit
13,7,0,-1,-0.10038650833657711,-0.7372267391935806,hit
13,7,0,0,-0.19723668507535447,-0.6076010436984205,hit
13,7,0,1,-0.3056363541577739,-0.5578170060886807,hit
13,7,0,2,-0.33357083033291446,-0.48685882974613737,hit
13,7,1,-2,0.2872552144630055,-0.3260341883199716,hit
13,7,1,-1,0.042460189204337584,-0.18672434175107908,hit
13,7,1,0,0.153463528342722,-0.35657040179532973,hit
13,7,1,1,0.14685569908304075,-0.07151373917349588,hit
13,7,1,2,-0.015250867058153195,-0.08529862966882076,hit
13,8,0,-2,-0.5116273679815233,-0.7494103722846931,hit
13,8,0,-1,-0.27114906876546424,-0.5815507714984093,hit
13,8,0,0,-0.384907441802781,-0.5969437482645061,hit
13,8,0,1,-0.151710856987432,-0.6087170847726272,hit
13,8,0,2,-0.4541820593851977,-0.3733960293880334,stick
13,8,1,-2,0.18507781062466566,-0.26217202790191635,hit
13,8,1,-1,-0.01904489094630385,-0.28162504023087165,hit
13,8,1,0,0.056726922560257395,-0.271633716890616,hit
13,8,1,1,0.0661637833894668,-0.23968248880415016,hit
13,8,1,2,-0.0635998941853597,-0.332407272792287,hit
13,9,0,-2,-0.31369233282890024,-0.6818220948056254,hit
13,9,0,-1,-0.31295451491493037,-0.7429355669831574,hit
13,9,0,0,-0.3444940371460111,-0.6770159753149455,hit
13,9,0,1,-0.1379901060777661,-0.8382665060424633,hit
13,9,0,2,-0.280826960954964,-0.5490513062938231,hit
13,9,1,-2,0.03139701395127559,-0.14921993576772954,hit
13,9,1,-1,-0.1043104716731745,-0.41753568154178144,hit
13,9,1,0,-0.009793012962951531,-0.4286186004813866,hit
13,9,1,1,0.06009917762997391,-0.34940612904665697,hit
13,9,1,2,0.04685988537696168,-0.5563043543357862,hit
13,10,0,-2,-0.5789448737005215,-0.5996658298370366,hit
13,10,0,-1,-0.545086065669238,-0.7922715457448458,hit
13,10,0,0,-0.7021490550259609,-0.5651489186172258,stick
13,10,0,1,-0.6449190565100005,-0.6873969923754989,hit
13,10,0,2,-0.4414800042692425,-0.7152422908019291,hit
13,10,1,-2,-0.12067002786535419,-0.6775036537669608,hit
13,10,1,-1,-0.21464398490444656,-0.5418585438740073,hit
13,10,1,0,-0.2216069549062424,-0.4539500037860105,hit
13,10,1,1,-0.22189803617365716,-0.4156559322615718,hit
13,10,1,2,-0.1916984589432492,-0.4356726789130107,hit
14,1,0,-2,-0.5560198363963217,-0.7600936961614214,hit
14,1,0,-1,-0.5207423775338669,-0.9199020072690842,hit
14,1,0,0,-0.6330155594785224,-0.6092197841228333,stick
14,1,0,1,-0.5884721567661709,-0.86576635641122,hit
14,1,0,2,-0.4319731880181742,-0.7730143288994583,hit
14,1,1,-2,-0.29170740848208604,-0.57546464240576,hit
14,1,1,-1,-0.3856444845040203,-0.4916296647808226,hit
14,1,1,0,-0.2446132695525141,-0.5462483321147377,hit
14,1,1,1,-0.2812591437004449,-0.3933321026530019,hit
14,1,1,2,-0.29896499837730633,-0.7087158286199404,hit
14,2,0,-2,-0.5025902602855249,-0.5077943097885541,hit
14,2,0,-1,-0.6391456475988087,-0.3087780453654026,stick
14,2,0,0,-0.4739593235248617,-0.6337288518846906,hit
14,2,0,1,-0.6257915570420904,-0.18680070090246567,stick
14,2,0,2,-0.7007965262248451,-0.3447029803786511,stick
14,2,1,-2,-0.11304380592862819,-0.391429576279346,hit
14,2,1,-1,-0.034006531001409185,-0.14679554298717506,hit
14,2,1,0,-0.05857973592446554,-0.1612785756075923,hit
14,2,1,1,-0.005027379343019261,-0.1717259853938708,hit
14,2,1,2,0.025567083264157842,-0.1859909237060558,hit
14,3,0,-2,-0.4513479579972321,-0.6708763592263227,hit
14,3,0,-1,-0.14363079350913482,-0.5102906757094972,hit
14,3,0,0,-0.5894513412719815,-0.36792381657517026,stick
14,3,0,1,-0.47152429190919154,-0.26601418907973046,stick
14,3,0,2,-0.5251457227324718,-0.5866336241131488,hit
14,3,1,-2,0.04402101402620899,-0.2026649581747746,hit
14,3,1,-1,-0.009262037861861349,-0.2552124077235401,hit
14,3,1,0,0.04983125196516807,-0.3344242450843955,hit
14,3,1,1,-0.034918450148531434,-0.10796789640298743,hit
14,3,1,2,0.011289443928380653,-0.3491875871198896,hit
14,4,0,-2,-0.6322480447256908,-0.5112222808230139,stick
14,4,0,-1,-0.33425409419275176,-0.641536877850287,hit
14,4,0,0,-0.5372137183109125,-0.10841828555095873,stick
14,4,0,1,-0.4333019772555055,-0.12142507061854316,stick
14,4,0,2,-0.5155875134726481,-0.06299424558665609,stick
14,4,1,-2,-0.06635722576051725,-0.3056158408407842,hit
14,4,1,-1,-0.019998623220775162,-0.3034085471464844,hit
14,4,1,0,0.05633651610214951,-0.21932236230645868,hit
14,4,1,1,0.018494802382865022,-0.027198565344524563,hit
14,4,1,2,0.06425851097452372,-0.10133840061893709,hit
14,5,0,-2,-0.45723643472597814,-0.23550404087513876,stick
14,5,0,-1,-0.3005949111172353,-0.5028562044788008,hit
14,5,0,0,-0.5534402071763824,-0.10111238704128389,stick
14,5,0,1,-0.27658678691959776,-0.5838539527487685,hit
14,5,0,2,-0.6480034454708037,-0.16656737616350098,stick
14,5,1,-2,0.10628007015904023,-0.22704648719208106,hit
14,5,1,-1,0.15709832936584459,-0.17768503059059235,hit
14,5,1,0,0.14520693273578006,-0.25933691086286986,hit
14,5,1,1,-0.05482490221458802,-0.12843006751582592,hit
14,5,1,2,0.1039334015537128,-0.1092718390977646,hit
14,6,0,-2,-0.0876386129435763,-0.3723039586407326,hit
14,6,0,-1,-0.22459236015499257,-0.20629332168664755,stick
14,6,0,0,-0.42079815827683115,0.25812302490139416,stick
14,6,0,1,-0.40705398769351625,0.0966890452574129,stick
14,6,0,2,-0.43463897153497905,-0.48758800724352297,hit
14,6,1,-2,0.12241020565481439,-0.18511763791057828,hit
14,6,1,-1,0.018424192294568768,-0.07261545841456477,hit
14,6,1,0,0.16772155798060562,-0.240092200908393,hit
14,6,1,1,0.12235576752475667,-0.21950200360125727,hit
14,6,1,2,0.05161282046540253,-0.10657967220128448,hit
14,7,0,-2,-0.18971451106065973,-0.6763348573859023,hit
14,7,0,-1,-0.1315243248102184,-0.44580291429393154,hit
14,7,0,0,-0.6900183323546911,-0.5466138098168672,stick
14,7,0,1,-0.249209742034864,-0.5484957640139536,hit
14,7,0,2,-0.4849203238284888,-0.5948776964595315,hit
14,7,1,-2,0.27062419944149385,-0.41505731920814937,hit
14,7,1,-1,0.08317090406902747,-0.40446297354854355,hit
14,7,1,0,0.06743642110681146,-0.23811125201216984,hit
14,7,1,1,0.03398268659661998,-0.2640117827235401,hit
14,7,1,2,-0.016883532207537293,-0.39888235793781773,hit
14,8,0,-2,-0.3816970907801269,-0.7430471756917416,hit
14,8,0,-1,-0.46660078516396614,-0.791930867751331,hit
14,8,0,0,-0.20688171723620058,-0.6643283695050217,hit
14,8,0,1,-0.4626030898327088,-0.690876007480536,hit
14,8,0,2,-0.37927301169255284,-0.7031736148225083,hit
14,8,1,-2,-0.038765600162514305,-0.46399259105996116,hit
14,8,1,-1,-0.018916943305776486,-0.2609159338257913,hit
14,8,1,0,-0.019692580252482765,-0.43462385428845074,hit
14,8,1,1,-0.03504477863475998,-0.34094990772354006,hit
14,8,1,2,-0.03817277041633809,-0.3982808410186347,hit
14,9,0,-2,-0.35108977925347823,-0.7430828365461697,hit
14,9,0,-1,-0.6479046271459391,-0.6322027443945009,stick
14,9,0,0,-0.47784817828518666,-0.5713268038126209,hit
14,9,0,1,-0.37757706160119603,-0.6156217658464329,hit
14,9,0,2,-0.4374466783917997,-0.6363330797087254,hit
14,9,1,-2,-0.1854508073517552,-0.41971668245828353,hit
14,9,1,-1,-0.05547052598185905,-0.3398666749086239,hit
14,9,1,0,-0.19749168746419185,-0.5480343140378804,hit
14,9,1,1,-0.04406294394921406,-0.29060845005837577,hit
14,9,1,2,-0.009963105448730903,-0.3172150028992926,hit
14,10,0,-2,-0.6458422300875138,-0.7303878075689919,hit
14,10,0,-1,-0.4944349746840185,-0.8199387168917088,hit
14,10,0,0,-0.5255440345895955,-0.7435938192124941,hit
14,10,0,1,-0.47605968592189596,-0.6471764669479017,hit
14,10,0,2,-0.38499445006374705,-0.6387956926300864,hit
14,10,1,-2,-0.2617192943127985,-0.8298145807392291,hit
14,10,1,-1,-0.17120585462595642,-0.6912759492049312,hit
14,10,1,0,-0.23348720027999081,-0.6579701074418998,hit
14,10,1,1,-0.17677059395625638,-0.3501140555700859,hit
14,10,1,2,-0.1622228812443611,-0.7614003717203944,hit
15,1,0,-2,-0.630742939475175,-0.7507998414062171,hit
15,1,0,-1,-0.7954830475106248,-0.8777926221602351,hit
15,1,0,0,-0.5345351100679907,-0.8164971916743606,hit
15,1,0,1,-0.6366614991941921,-0.8303025806701995,hit
15,1,0,2,-0.7705591024881903,-0.7134623898818272,stick
15,1,1,-2,-0.3985147481021768,-0.5400533504777565,hit
15,1,1,-1,-0.3097998623465055,-0.4668750402308716,hit
15,1,1,0,-0.3615288287020133,-0.505992632691687,hit
15,1,1,1,-0.21573561939980898,-0.3262570293510252,hit
15,1,1,2,-0.407830216254308,-0.5553854354127877,hit
15,2,0,-2,-0.5281185925879208,-0.4708770773255746,stick
15,2,0,-1,-0.6343044192740911,-0.40074845944982673,stick
15,2,0,0,-0.2101098805965521,-0.5918837885180354,hit
15,2,0,1,-0.6513172040123334,-0.1743050949371536,stick
15,2,0,2,-0.5960156392374216,-0.7413641432053059,hit
15,2,1,-2,-0.06916794558536402,-0.2840510398590072,hit
15,2,1,-1,0.022282313117485558,-0.06330930996016601,hit
15,2,1,0,-0.1263374611196224,-0.22440020513932243,hit
15,2,1,1,-0.08400645748119862,-0.2142764992488343,hit
15,2,1,2,-0.028007615879027115,-0.17247842081625855,hit
15,3,0,-2,-0.547936058974789,-0.4335458098442001,stick
15,3,0,-1,-0.2747037710550694,-0.5445202755734647,hit
15,3,0,0,-0.7241356732412891,-0.11173664561269214,stick
15,3,0,1,-0.6918986662559631,0.0073680321568865,stick
15,3,0,2,-0.6422214822691144,-0.2820813324233773,stick
15,3,1,-2,0.04984579806640671,-0.2568082423448314,hit
15,3,1,-1,0.06336657848019814,-0.34002633749212463,hit
15,3,1,0,0.008198330680800163,-0.01254061585145605,hit
15,3,1,1,0.045106214931346575,-0.13178256329744914,hit
15,3,1,2,-0.0011111665247226323,-0.1100748353562169,hit
15,4,0,-2,-0.5172008246347406,0.04382233128504082,stick
15,4,0,-1,-0.3485889249209987,-0.4309961980451569,hit
15,4,0,0,-0.5969263788245992,-0.18692482746728,stick
15,4,0,1,-0.6187737655205445,-0.5939301874468972,stick
15,4,0,2,-0.49545091563813504,-0.1752935672507519,stick
15,4,1,-2,0.06662365541972566,-0.17198952039074045,hit
15,4,1,-1,0.04836699104275423,-0.17210686838725608,hit
15,4,1,0,0.1382165377152609,-0.21047378129959238,hit
15,4,1,1,0.03105057791258909,-0.10709691687555611,hit
15,4,1,2,0.17679045227241863,-0.24323892187188806,hit
15,5,0,-2,-0.5370464824963284,-0.1711838535376468,stick
15,5,0,-1,-0.6106125816911153,-0.3079265480205566,stick
15,5,0,0,-0.49968509341704287,0.050406975445332826,stick
15,5,0,1,-0.6595692169672915,-0.22496804273253185,stick
15,5,0,2,-0.4558166276597573,-0.46128263890381305,hit
15,5,1,-2,0.16431750051517657,-0.21691432360349078,hit
15,5,1,-1,0.17368233310289463,-0.0586874818799859,hit
15,5,1,0,0.0831949123804503,-0.23530755892908573,hit
15,5,1,1,0.1227582581810485,-0.042853402700842,hit
15,5,1,2,-0.10777234584318916,-0.3337835193521197,hit
15,6,0,-2,-0.49104696473477133,0.10092493732150559,stick
15,6,0,-1,-0.4563196347555419,0.07404380405673977,stick
15,6,0,0,-0.572236742054244,-0.2406161029237604,stick
15,6,0,1,-0.5517115604478868,-0.5065742340434627,stick
15,6,0,2,-0.4437636334101243,-0.18759532089348685,stick
15,6,1,-2,0.10910671526013366,-0.2030231550654071,hit
15,6,1,-1,0.1658940434298988,-0.3277129470114829,hit
15,6,1,0,0.17212324374768972,-0.25981837485787596,hit
15,6,1,1,0.06916254060501492,-0.1445250755037755,hit
15,6,1,2,0.08199315614304353,-0.05058316053156163,hit
15,7,0,-2,-0.23853088172477552,-0.7866618183893144,hit
15,7,0,-1,-0.3199025691157906,-0.5972182625303288,hit
15,7,0,0,-0.6711520075152642,-0.7257917766389868,hit
15,7,0,1,-0.39194449751269195,-0.7291458083442638,hit
15,7,0,2,-0.759756380983127,-0.5959152376320894,stick
15,7,1,-2,-0.08144104456859046,-0.5321362358044023,hit
15,7,1,-1,0.09030706941014742,-0.31101306076162116,hit
15,7,1,0,0.11875182610600951,-0.4656362441305205,hit
15,7,1,1,-0.044848892017720826,-0.11861132025625865,hit
15,7,1,2,0.040942787172084036,-0.32901743027394215,hit
15,8,0,-2,-0.4931505268399715,-0.7216968537472175,hit
15,8,0,-1,-0.5422173981803319,-0.6806056678618321,hit
15,8,0,0,-0.39394889953002826,-0.77965219602114,hit
15,8,0,1,-0.4230846109459232,-0.8571919940175802,hit
15,8,0,2,-0.3047644527291558,-0.7342140340708226,hit
15,8,1,-2,0.04375437153573121,-0.24819191578954775,hit
15,8,1,-1,0.06320488821674193,-0.24094990772354008,hit
15,8,1,0,-0.019773035985050626,-0.34115381481709384,hit
15,8,1,1,-0.028430971162628823,-0.21814872765799487,hit
15,8,1,2,-0.17064495470029176,-0.1898402830016776,hit
15,9,0,-2,-0.3822691087619205,-0.6283869600234505,hit
15,9,0,-1,-0.5336126985762094,-0.7965457920608382,hit
15,9,0,0,-0.4272273421717452,-0.7024180024907014,hit
15,9,0,1,-0.3721404558237426,-0.6808094395831247,hit
15,9,0,2,-0.5369200173375571,-0.5426164405304248,hit
15,9,1,-2,0.0036352804078718815,-0.32789159237607535,hit
15,9,1,-1,-0.25732408092337844,-0.2897986485511381,hit
15,9,1,0,-0.19543130628676747,-0.46057990369026386,hit
15,9,1,1,-0.15791663688821977,-0.32989794931367306,hit
15,9,1,2,-0.024841392648932602,-0.38341509053055856,hit
15,10,0,-2,-0.48443235384881994,-0.719797293159686,hit
15,10,0,-1,-0.6048500023167209,-0.7876630098252468,hit
15,10,0,0,-0.4692364716226375,-0.6881363153176412,hit
15,10,0,1,-0.7760554790408424,-0.7222995610695482,stick
15,10,0,2,-0.6358611225957077,-0.6307669956972688,stick
15,10,1,-2,-0.18640346292980556,-0.5013769816489823,hit
15,10,1,-1,-0.31174900109647646,-0.5801716845515781,hit
15,10,1,0,-0.29659445576458476,-0.6365786284988639,hit
15,10,1,1,-0.30419834030504017,-0.45560415404439364,hit
15,10,1,2,-0.20819700545253617,-0.7192256215891205,hit
16,1,0,-2,-0.5270625355272073,-0.8156357030190647,hit
16,1,0,-1,-0.5728299948219021,-0.8549925201085257,hit
16,1,0,0,-0.697085532047602,-0.8079614345256392,hit
16,1,0,1,-0.5620213876395023,-0.9176060892458946,hit
16,1,0,2,-0.6922154946649831,-0.8018840551227667,hit
16,1,1,-2,-0.3500282828548303,-0.5319063295984608,hit
16,1,1,-1,-0.3218524425724182,-0.5220059708569847,hit
16,1,1,0,-0.5333461431835292,-0.5429956536885024,hit
16,1,1,1,-0.3566063205758452,-0.5120459351714477,hit
16,1,1,2,-0.32442806542233626,-0.6224304462600271,hit
16,2,0,-2,-0.6479187533964413,-0.6406005267147703,stick
16,2,0,-1,-0.33146783913703853,-0.7322365705533309,hit
16,2,0,0,-0.7370147110168755,-0.41729788880809143,stick
16,2,0,1,-0.5639279845649702,-0.21747027709303646,stick
16,2,0,2,-0.7504797610672952,-0.23221027921086207,stick
16,2,1,-2,0.07133795714297599,-0.3120918929931474,hit
16,2,1,-1,-0.14861464474852432,-0.18987558879970215,hit
16,2,1,0,-0.08326215689711906,-0.38509623245998204,hit
16,2,1,1,-0.05332316930634158,-0.28747646247717357,hit
16,2,1,2,-0.012708916215509746,-0.1786856890725963,hit
16,3,0,-2,-0.6398014823357219,-0.5466719832311326,stick
16,3,0,-1,-0.5325573774189089,-0.16538893596510543,stick
16,3,0,0,-0.6107832390278791,-0.6046218932682578,stick
16,3,0,1,-0.5848765062094003,-0.39778477536568946,stick
16,3,0,2,-0.6573245585929222,-0.31017184249416874,stick
16,3,1,-2,-0.09576058964169272,-0.1225177909826364,hit
16,3,1,-1,-0.06894412286104926,-0.18826860261364253,hit
16,3,1,0,0.010905559975568978,-0.08272145749434065,hit
16,3,1,1,-0.13134884990613238,-0.2669499185664277,hit
16,3,1,2,-0.044865822151670134,-0.19716138346038461,hit
16,4,0,-2,-0.6106339560403622,-0.38195230298844524,stick
16,4,0,-1,-0.46276284304204746,-0.4764759783960062,hit
16,4,0,0,-0.5996749360476807,-0.1333231351628797,stick
16,4,0,1,-0.5483067445461602,-0.5815138349003566,hit
16,4,0,2,-0.6126008499274911,-0.11080681083858793,stick
16,4,1,-2,-0.047691932523167155,-0.13776797553986542,hit
16,4,1,-1,-0.04857815014041919,-0.17299208296416246,hit
16,4,1,0,-0.009650816565142387,-0.20593840377944062,hit
16,4,1,1,-0.08418192976793655,-0.14407704888383305,hit
16,4,1,2,0.08774274580460636,-0.06885070266199031,hit
16,5,0,-2,-0.4218956365832571,-0.5145795226695805,hit
16,5,0,-1,-0.519643566165461,-0.16107400813296066,stick
16,5,0,0,-0.4577331665677072,0.12505639075550193,stick
16,5,0,1,-0.6764347609390255,-0.21609312416010099,stick
16,5,0,2,-0.5425211282446714,0.14456034928398492,stick
16,5,1,-2,0.21263482305799675,-0.05044894194465403,hit
16,5,1,-1,0.07220036236992582,0.002943871925630219,hit
16,5,1,0,0.06429364412929192,-0.18254921131643478,hit
16,5,1,1,0.07722179699626483,-0.24393118435971706,hit
16,5,1,2,-0.03389659356537359,-0.18839564165394257,hit
16,6,0,-2,-0.3532557948143162,-0.632081470157929,hit
16,6,0,-1,-0.6945726314950417,0.08240402414187756,stick
16,6,0,0,-0.3440534894576956,-0.062164666625327505,stick
16,6,0,1,-0.5275747022665751,-0.1018141930631132,stick
16,6,0,2,-0.524030491515356,-0.37460464963999784,stick
16,6,1,-2,-0.05663198433563552,-0.10142099067362736,hit
16,6,1,-1,0.027984378036028733,0.0005229417773842393,hit
16,6,1,0,0.14277889062166926,-0.35085014355014843,hit
16,6,1,1,0.13099602614465208,-0.10481135160103308,hit
16,6,1,2,0.09105780357692565,-0.3690724719698694,hit
16,7,0,-2,-0.2035423224400976,-0.7853024728308243,hit
16,7,0,-1,-0.45214899915401807,-0.7360113191455816,hit
16,7,0,0,-0.35110446529164424,-0.7425550441167935,hit
16,7,0,1,-0.7220632706370602,-0.3225896093677003,stick
16,7,0,2,-0.1790064246875906,-0.7439163591988507,hit
16,7,1,-2,0.036665585625733084,-0.4763840117035176,hit
16,7,1,-1,-0.018853736038048394,-0.17459696698177024,hit
16,7,1,0,-0.1098648759911755,-0.391126027848123,hit
16,7,1,1,-0.1305141178494724,-0.2777482140303933,hit
16,7,1,2,0.025576808551786342,-0.3464300540460431,hit
16,8,0,-2,-0.3419975304143758,-0.7589408628305024,hit
16,8,0,-1,-0.517579445515205,-0.7148434701249949,hit
16,8,0,0,-0.6583111756641472,-0.7053548206994585,hit
16,8,0,1,-0.7309150813601987,-0.5479358888173314,stick
16,8,0,2,-0.48021789592103586,-0.8000029087868716,hit
16,8,1,-2,0.04477379171472133,-0.4193781324405861,hit
16,8,1,-1,-0.037776941166318315,-0.44170876984024665,hit
16,8,1,0,-0.18550426641767565,-0.3327649419885611,hit
16,8,1,1,-0.12281963982658413,-0.5113679692530285,hit
16,8,1,2,-0.017783802649558547,-0.4645379903485687,hit
16,9,0,-2,-0.3488204789058327,-0.7682462155498875,hit
16,9,0,-1,-0.5823300440179807,-0.7225620573048689,hit
16,9,0,0,-0.4896653303902075,-0.690719209737806,hit
16,9,0,1,-0.7715651277358004,-0.6872788118463098,stick
16,9,0,2,-0.4116514729574948,-0.669233725347786,hit
16,9,1,-2,-0.10448064780403872,-0.5861287577588727,hit
16,9,1,-1,-0.20771890381570518,-0.48239186968582204,hit
16,9,1,0,-0.02015170278498471,-0.46888545243182567,hit
16,9,1,1,-0.23419265163579409,-0.36136617811416505,hit
16,9,1,2,-0.2066836157281378,-0.4600401880802945,hit
16,10,0,-2,-0.7409104563396215,-0.37720238788928623,stick
16,10,0,-1,-0.4678412406728401,-0.6699907735588605,hit
16,10,0,0,-0.5800641395809638,-0.8218405327971259,hit
16,10,0,1,-0.719568863674429,-0.5939732995655798,stick
16,10,0,2,-0.5673819678679951,-0.8186265126988517,hit
16,10,1,-2,-0.2614717704268126,-0.49240466887154766,hit
16,10,1,-1,-0.263359849692323,-0.5595274805766709,hit
16,10,1,0,-0.24039111051033843,-0.671848230496509,hit
